y,x1,x2,x3,x4
1,3845.72,3846.44,3845.66,3846.16
1,3846.34,3847.13,3846.28,3847.13
0,3847.09,3847.88,3847,3847.88
0,3847.81,3848.53,3845.91,3846.16
1,3846.06,3846.13,3845.16,3846.13
1,3845.97,3847.22,3845.94,3847.22
0,3846.97,3848.06,3846.88,3847.59
1,3847.56,3847.56,3846.31,3846.38
1,3846.56,3846.81,3845.97,3846.81
1,3846.88,3847.41,3846.84,3847.25
1,3847.13,3848.69,3847.13,3848.63
1,3848.59,3850.44,3848.34,3850.28
0,3850.34,3850.88,3849.59,3850.78
1,3850.81,3851.25,3850.56,3850.56
0,3850.69,3850.91,3849.97,3850.84
0,3850.81,3850.84,3846.56,3846.56
0,3846.63,3847.28,3845.5,3845.5
1,3845.59,3845.84,3845.31,3845.38
1,3845.41,3846.63,3845.25,3846.59
0,3846.78,3847.28,3846.53,3846.63
0,3846.53,3846.66,3845.81,3845.81
0,3845.94,3846.03,3844.75,3844.88
1,3844.63,3844.94,3841.56,3841.63
0,3841.5,3842.44,3841.41,3841.69
0,3841.75,3841.91,3840.84,3841.09
0,3840.97,3841.03,3840.31,3840.72
1,3840.75,3840.75,3839.59,3839.75
0,3839.56,3840.19,3839.38,3840.06
1,3840.03,3840.13,3837.34,3837.75
1,3837.63,3840.44,3837.31,3840.44
0,3840.31,3840.88,3839.97,3840.66
0,3840.63,3840.75,3839.75,3839.97
0,3840.03,3840.41,3839.5,3839.75
0,3839.81,3840.03,3839.41,3839.75
0,3839.59,3839.63,3838.94,3838.94
0,3838.88,3839.25,3837.34,3837.34
1,3837.16,3837.22,3835.72,3836.38
0,3836.31,3837.16,3836.16,3836.88
0,3836.91,3836.91,3836.25,3836.44
1,3836.34,3836.41,3834.78,3835.06
1,3835.09,3837.16,3834.75,3837.06
0,3836.97,3840.25,3836.97,3839.84
0,3839.78,3840.41,3837.31,3839.69
0,3840.53,3840.72,3837.5,3837.63
0,3838.09,3838.28,3836.41,3836.44
1,3837,3837,3831.66,3833
0,3832.78,3834.22,3832.31,3833.47
1,3833.41,3833.75,3831.84,3832.53
1,3832.31,3833.81,3831.78,3833.81
0,3833.66,3835.22,3833.19,3835.06
0,3834.97,3835,3833.13,3835
1,3834.97,3835.13,3833.41,3834.59
0,3834.75,3835.41,3834.16,3835.22
1,3835.03,3835.03,3832.78,3832.84
0,3833.09,3834.13,3831.72,3834.09
1,3833.69,3834.19,3832.47,3832.91
1,3833,3834.78,3831.41,3834.78
1,3834.53,3837.31,3834.09,3837.31
0,3837.09,3838.59,3836.25,3838.34
0,3838.66,3839.03,3836.28,3838
1,3838.19,3838.69,3836.22,3836.63
0,3836.91,3838.03,3834.78,3838.03
0,3837.91,3838.13,3835.38,3835.69
0,3835.84,3835.97,3834.75,3835.44
0,3835.47,3835.47,3833.59,3834.44
0,3834.38,3834.5,3833.16,3834
1,3834.25,3834.28,3833.28,3833.56
0,3833.41,3834.13,3833.22,3833.66
0,3833.69,3833.81,3832.34,3832.84
1,3832.91,3833.03,3832,3832.84
1,3832.66,3834.72,3832.41,3834.72
1,3834.75,3836.19,3834.5,3835.94
1,3836.13,3838.84,3836.13,3838.84
1,3838.5,3841.22,3838.5,3841.22
1,3841.13,3842.16,3839.56,3841.5
0,3836.31,3843.69,3831.81,3842.44
0,3842.16,3842.63,3839.97,3842.25
0,3842,3842.63,3840.31,3841.03
1,3841,3841,3839.75,3840.25
1,3840,3840.75,3839.06,3840.53
1,3840.75,3844.72,3839.66,3844.69
0,3844.88,3846.75,3844.22,3846.34
1,3846.06,3846.38,3844.09,3844.63
1,3844.78,3846.5,3843.91,3846.41
0,3846.34,3847.44,3845.5,3846.97
1,3847,3847,3843.69,3844
0,3844.19,3847.59,3843.13,3847.28
1,3847.66,3847.94,3846.31,3847.16
0,3846.91,3848.53,3846.47,3847.81
0,3847.84,3847.84,3845.56,3845.81
0,3845.63,3846.03,3844.53,3845.47
0,3845.44,3845.44,3843.53,3843.63
0,3843.69,3843.69,3842.06,3842.44
1,3842.38,3842.72,3841.25,3842.22
0,3842.28,3844.72,3841.75,3844.72
1,3844.47,3844.59,3842.88,3843
1,3842.91,3844.72,3842.75,3844.66
1,3844.44,3845.5,3844.44,3845.44
0,3845.38,3845.91,3844.56,3845.91
1,3845.84,3845.84,3844.91,3845.31
0,3845.41,3846.34,3844.63,3846.34
0,3846.25,3846.25,3844.88,3845.06
0,3845.13,3845.13,3844.25,3844.47
0,3844.41,3844.69,3843.94,3844.28
1,3844.31,3844.31,3842.22,3842.34
0,3842.63,3843.31,3841.06,3842.94
0,3843.31,3843.31,3841.91,3842.81
1,3842.63,3842.72,3841.28,3841.75
1,3841.56,3842.19,3840.88,3842.19
0,3842.47,3843.03,3841.75,3843
1,3842.91,3843,3841.56,3842.69
0,3842.84,3843.34,3842.31,3843.28
0,3843.31,3843.91,3842.56,3842.88
0,3842.78,3842.81,3841.84,3842.47
1,3842.59,3842.78,3841.78,3842.03
1,3842,3842.94,3841.72,3842.63
1,3842.72,3843.31,3841.94,3843.25
0,3843.22,3843.91,3842.47,3843.91
0,3843.78,3844.03,3843.03,3843.84
1,3843.81,3843.94,3843.03,3843.84
1,3843.72,3844.63,3843.44,3844.34
0,3844.22,3847,3843.72,3846.94
1,3846.91,3847.41,3846.41,3846.59
0,3846.56,3847.78,3846.03,3847.22
0,3847.31,3847.34,3846.41,3846.56
0,3845.91,3846.69,3845.91,3846.41
1,3846.31,3846.47,3845.03,3845.03
0,3845.06,3846.28,3844.5,3846.16
0,3846.19,3846.19,3844.88,3845
0,3844.78,3845.09,3843.91,3843.94
1,3844.06,3844.06,3843.13,3843.69
0,3843.56,3843.97,3843.06,3843.88
1,3843.94,3844.25,3843.63,3843.75
0,3843.66,3844.53,3843.19,3844.44
0,3844.38,3844.66,3843.69,3843.84
1,3843.97,3843.97,3842.88,3843.19
1,3843.34,3844.63,3842.69,3844.63
0,3844.72,3846.53,3844.47,3845.44
0,3845.41,3845.41,3844.41,3844.97
0,3844.91,3845.25,3844.34,3844.97
0,3845.16,3845.16,3843.94,3844.47
0,3843.69,3844.44,3843.59,3843.63
0,3843.69,3843.91,3842.97,3843.56
0,3843.5,3843.63,3842.84,3843
1,3843.25,3843.34,3842.44,3842.56
1,3842.44,3843.88,3841.75,3843.69
0,3843.66,3844.53,3842.81,3844.5
0,3844.44,3844.53,3843.75,3844.31
0,3844.44,3844.47,3843.59,3844.03
0,3844.25,3844.25,3843.31,3843.34
1,3843.28,3843.38,3842.63,3843
1,3842.97,3844.84,3842.78,3844.84
0,3844.75,3846.66,3844.75,3846.19
0,3846.09,3846.09,3845.31,3845.78
1,3845.81,3845.88,3845.5,3845.66
0,3845.75,3846,3845.22,3846
1,3846.09,3846.16,3845.31,3845.56
1,3845.53,3846.56,3845.41,3846.19
1,3846.16,3846.72,3846.16,3846.53
0,3846.47,3847.38,3846.38,3847.22
0,3847.25,3847.31,3846.38,3846.44
0,3846.56,3846.56,3845.53,3845.81
1,3845.88,3845.88,3844.84,3844.84
0,3844.75,3844.97,3844.03,3844.97
1,3844.81,3845.19,3844.22,3844.75
1,3844.78,3845.31,3844.13,3844.94
1,3845.19,3846.59,3844.72,3846.59
0,3846.63,3846.91,3846.22,3846.69
0,3846.75,3847.19,3846.03,3846.16
0,3846.06,3846.19,3845.31,3845.94
1,3845.84,3846.22,3845.19,3845.81
1,3845.78,3846,3845.22,3845.84
0,3845.81,3851.31,3845.5,3851.28
1,3851.66,3852.25,3850.16,3850.16
0,3850.19,3851.53,3849.59,3851.13
0,3851.19,3851.19,3848.63,3849.34
1,3849.28,3849.47,3838.66,3843.97
1,3844.16,3845.25,3841.34,3844.59
1,3844.72,3845.94,3843.56,3845.94
0,3845.84,3846.63,3836.94,3846.53
0,3848.06,3849.28,3819.88,3820.31
1,3819.56,3820.16,3810.75,3812.72
0,3813.44,3818.59,3813.22,3818.59
1,3818.75,3819.34,3813.69,3814.5
1,3813.97,3817.84,3813.97,3817.41
0,3817.25,3818.59,3815.72,3818.09
0,3817.72,3821.78,3814.53,3814.63
1,3814.66,3814.81,3806.16,3807.19
0,3807.41,3809.84,3807.06,3807.78
1,3808.53,3808.53,3803.72,3805.16
1,3805.13,3809.22,3804.91,3808.53
1,3808.72,3812.16,3807.31,3812.06
1,3812.53,3814.56,3812.13,3814.06
0,3814.13,3815,3812.69,3815
1,3815.13,3815.13,3813.84,3814.53
1,3814.47,3814.69,3813.56,3814.63
1,3814.84,3817.53,3814.66,3816.88
1,3816.91,3822.03,3816.69,3821.88
1,3821.78,3824.53,3821.69,3824.19
0,3824.13,3827.91,3824.13,3827.38
1,3827.25,3828.97,3826.97,3827.13
1,3827.09,3829.56,3826.91,3829.53
0,3829.75,3838.06,3829.53,3837.31
0,3836.59,3837.69,3829.41,3830.66
1,3831.03,3831.28,3828.09,3830.03
0,3830.38,3834.75,3830.38,3831.72
1,3831.56,3832.22,3829.75,3831.16
0,3831.25,3833.72,3830.69,3833.72
1,3833.81,3833.84,3830.88,3831.19
0,3831.31,3832.81,3830.75,3832.41
0,3832.31,3832.31,3829.75,3829.75
0,3829.69,3829.75,3827.97,3828.72
0,3828.66,3828.66,3825.59,3825.88
1,3826.19,3827.56,3824.69,3825.38
0,3825.53,3827.34,3824.78,3826.22
0,3826.09,3826.66,3825.38,3825.75
0,3825.22,3825.75,3824.38,3825.72
0,3825.66,3825.91,3825.06,3825.63
0,3825.41,3826.41,3825.13,3825.5
0,3825.53,3826.06,3822.72,3822.97
0,3822.91,3822.91,3821.59,3822.31
0,3822.09,3822.41,3818.63,3818.63
1,3818.66,3819.09,3815.25,3817.97
0,3818,3818.84,3817.78,3818.31
1,3818.19,3818.59,3816.41,3817.41
1,3817.38,3821.09,3817.31,3821.09
0,3821.03,3821.88,3821,3821.59
1,3821.66,3821.72,3818.94,3819.56
1,3819.59,3821.41,3819.44,3821.41
0,3821.5,3822.78,3821.44,3822.78
0,3822.59,3822.78,3821.72,3821.84
0,3821.97,3821.97,3820.63,3821.5
0,3821.53,3821.56,3818.91,3819.69
0,3819.78,3819.88,3818.22,3818.31
1,3818.22,3818.44,3816.34,3817.03
1,3817.16,3817.72,3816.66,3817.66
1,3817.59,3818.66,3817.53,3818.41
1,3818.78,3820.78,3818.5,3820.53
1,3820.59,3822.16,3820.34,3822.16
1,3822.22,3822.78,3821.69,3822.31
1,3822.13,3822.63,3822.09,3822.47
1,3822.53,3824.53,3822.47,3824.44
1,3824.34,3825.22,3824.13,3824.97
0,3825.03,3825.03,3824.47,3825
0,3824.94,3824.97,3823.47,3823.88
0,3823.91,3824.06,3822.28,3823.25
0,3823.28,3823.81,3822.41,3822.44
0,3822.53,3822.56,3821.16,3821.56
1,3821.63,3822.06,3821,3821
1,3821.13,3821.41,3820.72,3821.34
1,3821.25,3822.13,3820.97,3821.56
1,3821.63,3822.03,3820.88,3821.59
0,3821.56,3822.38,3821.41,3822.06
1,3822.16,3822.16,3818.72,3818.81
0,3819.03,3821.97,3818.91,3821.97
0,3821.84,3821.97,3821.41,3821.59
1,3821.66,3821.66,3819.13,3819.75
0,3819.88,3821.41,3819.63,3821.38
0,3821,3821,3820.28,3820.28
0,3820.56,3820.56,3819.81,3820.06
0,3819.97,3819.97,3818.94,3819.25
1,3819.5,3819.75,3818.53,3819.13
0,3819.22,3819.84,3818.81,3819.41
1,3819.22,3819.47,3818.72,3818.91
1,3818.88,3819.53,3818.69,3819.16
1,3819.38,3819.91,3819.09,3819.41
0,3819.28,3820.56,3819.25,3820.44
1,3820.5,3820.5,3819.69,3819.91
1,3819.84,3821.19,3819.59,3821.13
1,3821.16,3822.53,3821.09,3822.31
1,3822.22,3823.66,3821.88,3823.41
1,3823.25,3824.34,3823.09,3823.56
0,3823.44,3824.63,3823.28,3824.5
0,3824.47,3824.5,3823.78,3824.19
0,3824.03,3824.16,3823.19,3823.5
0,3823.38,3823.81,3823.38,3823.41
1,3823.38,3823.5,3822.91,3823.28
0,3823.19,3823.91,3822.47,3823.72
1,3823.59,3823.94,3823.03,3823.56
1,3823.69,3824.44,3823.56,3824.25
1,3824.28,3824.97,3824.25,3824.72
1,3824.75,3826.09,3824.66,3825.94
0,3826.09,3826.44,3825.56,3826.41
0,3826.44,3826.56,3825.5,3825.78
0,3825.91,3825.91,3824.34,3824.72
1,3824.59,3824.72,3823.81,3824.69
1,3824.44,3825.25,3824.13,3825.22
1,3825.28,3827.19,3824.94,3827.13
1,3827.09,3827.97,3826.97,3827.53
1,3827.41,3828.5,3827.13,3828.47
0,3828.31,3829,3828.19,3828.94
0,3828.72,3828.75,3827.75,3828.19
0,3828.22,3828.38,3827.91,3827.94
0,3828.19,3828.28,3827.47,3827.72
0,3827.78,3828.28,3827.66,3827.66
0,3827.59,3828.03,3826.47,3826.47
0,3826.5,3826.56,3825.13,3825.44
0,3825.5,3826.34,3825.09,3825.09
0,3824.97,3825.5,3824.63,3824.91
0,3824.97,3825.25,3824.72,3824.72
0,3824.66,3824.75,3823.63,3823.63
0,3823.5,3823.69,3822.75,3822.94
1,3822.78,3822.78,3821.53,3821.84
1,3821.97,3822.22,3821.56,3822.16
0,3822.19,3822.38,3821.97,3822.38
0,3822.47,3822.59,3822,3822.13
1,3822.06,3822.22,3821.69,3821.84
1,3821.75,3822.22,3821.13,3822.03
1,3821.97,3822.69,3821.56,3822.41
1,3822.25,3823.44,3822.22,3823.19
1,3823.03,3823.66,3822.84,3823.31
1,3823.19,3824.56,3823.13,3824.41
1,3824.59,3825.66,3824.34,3825.47
1,3825.5,3826.09,3825.16,3825.84
1,3826.03,3827,3826.03,3826.47
1,3826.72,3826.94,3825.75,3826.91
1,3827,3828.81,3826.88,3828.75
1,3828.59,3829.25,3828.44,3829.19
0,3829.44,3833.06,3829.44,3832.31
1,3832.47,3832.5,3830.13,3830.44
1,3830.34,3830.75,3829.44,3830.56
1,3830.41,3831.81,3829.75,3831.81
0,3831.84,3832.91,3831.56,3832.63
1,3832.91,3833.47,3831.94,3831.94
0,3832,3832.59,3831.69,3831.97
1,3832.16,3832.16,3830.91,3831.34
0,3831.69,3834.44,3831.56,3833.84
1,3834,3834.22,3832.56,3833.5
1,3833.44,3834.88,3833.13,3834.72
0,3834.63,3835,3834.44,3834.84
0,3834.94,3835.44,3833.75,3833.75
0,3833.81,3833.81,3829.59,3830.06
1,3829.97,3829.97,3829.16,3829.34
1,3829.25,3831,3829.25,3830.97
0,3831,3832.66,3830.53,3832.47
1,3832.41,3832.53,3831.03,3831.28
1,3831.06,3832.78,3831.06,3832.47
0,3832.53,3835.59,3832.5,3835.59
0,3835.66,3835.66,3834.5,3835.47
1,3835.34,3835.47,3833.03,3833.31
0,3833.25,3834.84,3833.06,3834.28
0,3834.44,3834.44,3831.97,3832.19
0,3832.03,3832.69,3832.03,3832.19
0,3832.38,3832.38,3830.16,3830.16
0,3830.25,3830.38,3829.53,3829.94
0,3830.03,3830.03,3828.78,3828.97
0,3828.91,3829.59,3828.63,3828.84
1,3828.97,3829.44,3828.66,3828.81
0,3829.06,3830.81,3829.03,3830.66
0,3830.94,3831.31,3830.22,3830.22
1,3830.19,3830.19,3829.72,3829.97
0,3829.91,3832.72,3829.84,3832.5
0,3832.56,3832.63,3831.25,3831.63
0,3831.75,3832.06,3831.47,3831.63
0,3831.78,3831.78,3830.31,3830.31
0,3830.38,3830.59,3829.81,3830.28
0,3830.34,3830.47,3828.5,3828.66
1,3828.72,3828.72,3827.78,3827.91
1,3827.84,3829.09,3827.72,3828.66
1,3828.72,3830.41,3828.47,3830.19
1,3830.09,3831.81,3830.09,3831.81
1,3831.78,3832.88,3831.69,3832.22
1,3832.19,3833.34,3832.06,3833
0,3833.28,3834.81,3833.28,3834.72
0,3834.63,3834.78,3832.06,3832.09
1,3832.19,3832.22,3831.56,3831.88
1,3831.91,3833.03,3831.78,3832.94
0,3832.88,3835.03,3832.59,3834.56
1,3834.5,3834.78,3833.94,3834.41
1,3834.34,3837.84,3833.91,3837.09
1,3837.16,3838.81,3836.69,3837.75
0,3837.34,3839.78,3837.34,3838.53
1,3838.5,3838.63,3837.59,3837.81
0,3838.22,3838.88,3837.72,3838.88
0,3839.13,3839.19,3836.5,3836.5
0,3836.34,3836.5,3834.25,3834.47
0,3834.66,3835.28,3833.5,3833.5
0,3833.34,3833.41,3832.03,3832.13
1,3831.81,3832.25,3831.75,3832.06
0,3832.09,3833.59,3832,3832.97
1,3833,3833.47,3832.53,3832.63
0,3832.44,3835.09,3832.44,3834.81
0,3834.72,3835.19,3833.34,3833.34
0,3833.13,3833.13,3831.25,3831.25
0,3831.03,3831.22,3829.53,3829.75
1,3829.63,3829.94,3828.5,3828.5
0,3828.69,3832.59,3828.63,3832.38
0,3832.44,3832.66,3830.47,3830.78
1,3831,3831.16,3829.66,3829.97
0,3830,3831.22,3829.56,3830.31
0,3830.41,3830.41,3828.91,3829.34
0,3829.31,3829.41,3828.19,3828.19
0,3828.03,3828.13,3827.22,3827.22
0,3827.16,3827.25,3825.03,3825.03
1,3824.91,3825.03,3823.69,3824.22
1,3824.28,3825.84,3823.63,3825.84
1,3825.78,3826.72,3825.69,3826.5
1,3826.66,3826.91,3825.69,3826.63
1,3826.56,3827.47,3826.56,3827.31
1,3827.25,3827.88,3826.38,3827.81
0,3827.72,3828.72,3827.44,3827.91
0,3827.84,3828.31,3827.44,3827.84
0,3827.69,3828.25,3826.66,3827.03
0,3826.81,3826.94,3825.75,3826.56
1,3826.44,3826.56,3825,3825.72
1,3825.69,3826.19,3825.53,3825.91
1,3825.66,3827.47,3825.66,3827.47
1,3827.31,3828.91,3827.06,3828.91
1,3828.84,3832.97,3828.84,3831.75
0,3831.5,3833.66,3830.97,3833.66
0,3833.47,3834.78,3832.69,3832.69
0,3832.59,3832.72,3831.31,3831.78
1,3831.59,3831.63,3829.25,3829.47
1,3829.72,3831.78,3829.63,3831.78
0,3831.84,3832.56,3831.84,3832.09
1,3832,3832.44,3830.66,3831.13
1,3831.06,3831.72,3830.84,3831.53
1,3831.34,3831.91,3831.06,3831.69
1,3831.53,3832.75,3830.88,3832.75
0,3832.78,3835.97,3832.78,3835.72
0,3835.94,3835.94,3832.09,3832.34
1,3832.47,3832.47,3830,3830.13
1,3830.03,3831.63,3829.38,3831.5
0,3831.59,3832.88,3830.19,3832.63
1,3832.56,3832.59,3831.19,3831.91
0,3831.94,3832.91,3831.91,3832.28
0,3832.16,3832.16,3830.16,3831.75
0,3831.56,3831.56,3829.41,3830.03
1,3830.25,3830.34,3828.81,3829.88
0,3829.84,3831,3829.56,3830.31
0,3830.34,3830.34,3829.66,3829.81
1,3829.88,3830,3827.28,3827.41
1,3827.28,3827.88,3826.72,3827.63
1,3827.59,3827.91,3826.94,3827.78
1,3827.88,3828.03,3827.06,3827.81
0,3827.75,3828.06,3827.09,3828.03
1,3827.88,3827.88,3826.78,3827.31
0,3827.88,3828.97,3827.81,3828.72
0,3829.06,3829.06,3827.75,3828.41
0,3828.5,3828.59,3826.63,3828.34
0,3828.38,3828.63,3826.5,3827.56
0,3827.47,3827.69,3826.25,3827.34
1,3827.19,3827.41,3826.22,3826.47
0,3826.38,3827.88,3826.38,3827.41
1,3827.47,3827.94,3826.78,3827.38
1,3827.34,3828.69,3827,3827.75
1,3827.84,3830,3827.81,3829.88
0,3829.94,3832.03,3829.88,3831.41
1,3831.31,3832.13,3830.56,3831
1,3831.22,3832.84,3830.97,3832.31
1,3850.75,3855.88,3848,3854
1,3853.97,3855.19,3853.75,3854.22
0,3854.5,3855.09,3853.59,3854.34
0,3854.63,3854.81,3852.38,3853.41
1,3852.84,3853.78,3852.06,3852.06
0,3852,3853.94,3852,3853.91
1,3853.94,3854,3850.41,3850.81
1,3850.94,3852.47,3850.94,3852.03
1,3851.88,3852.44,3851.5,3852.06
0,3852.13,3853.75,3852.13,3853.44
1,3853.41,3854.06,3852.59,3852.94
1,3853.13,3854.38,3852.72,3854.34
0,3854.16,3856.03,3854.06,3856.03
0,3855.94,3856.19,3854.94,3855.94
0,3855.88,3856.25,3855.06,3855.94
1,3856,3856.53,3855.5,3855.94
0,3855.97,3856.13,3855.44,3856.03
0,3855.81,3855.81,3853.41,3853.44
0,3853.47,3854.03,3851.84,3851.97
0,3851.78,3851.78,3849.84,3849.84
1,3849.91,3850.56,3849.19,3849.25
0,3849.75,3850.06,3849.09,3849.63
0,3849.53,3849.56,3847.97,3848.59
1,3848.53,3848.66,3846.75,3846.84
1,3847,3848.72,3846.69,3848.72
0,3848.81,3850.03,3848.75,3849.97
1,3850.22,3850.22,3848.44,3849.38
0,3849.44,3851.56,3849.44,3851.56
0,3851.72,3852.09,3850.97,3851.34
1,3851.25,3851.34,3850.63,3851.34
0,3851.16,3852.41,3851.09,3852.38
0,3852.34,3852.38,3850.28,3850.38
0,3850.56,3850.56,3848.16,3848.25
1,3848.28,3848.56,3846.06,3846.78
0,3846.84,3848.66,3846.72,3848.53
0,3848.81,3848.88,3847.69,3847.88
0,3847.84,3847.84,3846.63,3846.75
1,3846.47,3846.63,3844.78,3845.47
0,3845.59,3846.63,3845.09,3846.63
0,3846.66,3847.19,3846.16,3846.28
1,3846.19,3846.34,3845.38,3845.53
1,3845.38,3845.94,3845.19,3845.72
1,3845.41,3846.22,3844.75,3845.97
1,3846.03,3848.09,3845.72,3847.94
1,3847.88,3849.25,3847.88,3848.69
1,3848.72,3850.03,3848.63,3849.63
1,3849.56,3850.97,3849.44,3850.88
0,3850.84,3851.78,3850.69,3851.69
0,3851.72,3852.13,3851.28,3851.63
1,3851.47,3851.88,3851.31,3851.56
0,3851.47,3852.72,3851.03,3852.72
0,3852.81,3853,3851.84,3852.22
0,3852.25,3852.72,3851.19,3851.19
0,3851.03,3851.06,3850.31,3850.81
1,3850.63,3851.03,3850.38,3850.69
1,3850.63,3851.22,3850.41,3851.19
0,3851.16,3851.63,3851.06,3851.56
0,3851.53,3851.53,3850.19,3850.44
1,3850.13,3850.38,3849.38,3849.94
0,3849.78,3850,3849.41,3849.97
0,3849.84,3849.97,3849.34,3849.34
0,3849.38,3849.63,3848.47,3849.06
0,3848.91,3848.97,3847.53,3847.84
1,3847.72,3847.91,3846.72,3846.75
1,3846.88,3847.44,3846.53,3847.31
1,3847.41,3848.5,3847.25,3848.25
0,3848.22,3848.97,3848.09,3848.97
1,3848.91,3849.13,3847.72,3847.91
1,3847.97,3848.28,3847.72,3848.13
1,3848.03,3848.84,3848.03,3848.5
1,3848.59,3849.06,3848.25,3849.03
0,3848.97,3849.88,3848.94,3849.63
0,3849.53,3849.91,3849.06,3849.47
0,3849.44,3849.75,3848.44,3848.44
1,3848.38,3848.59,3847.41,3848.19
1,3848.09,3848.63,3847.41,3848.53
1,3848.5,3849.28,3848.34,3848.97
1,3848.91,3849.5,3848.91,3849.31
0,3849.28,3850.31,3849.28,3850.31
1,3850.28,3850.38,3849.38,3849.38
1,3849.28,3850,3849.28,3849.63
1,3849.53,3849.91,3849.19,3849.69
1,3849.78,3850.38,3849.78,3850.28
0,3850.22,3850.53,3849.84,3850.53
1,3850.5,3850.59,3849.81,3850.22
0,3850.28,3850.44,3849.88,3850.25
0,3850.38,3850.53,3849.84,3849.84
0,3849.81,3850.25,3849.38,3849.75
0,3849.84,3849.84,3848.72,3848.81
1,3848.69,3848.75,3848.16,3848.72
0,3848.59,3848.75,3847.94,3848.75
0,3848.81,3849.06,3848.47,3848.69
1,3848.75,3848.84,3848.41,3848.63
0,3848.69,3849.06,3848.25,3849
1,3848.66,3849.31,3848.59,3848.97
1,3848.88,3849.44,3848.84,3849.38
1,3849.16,3850.63,3849.16,3850.28
1,3850.34,3850.5,3849.84,3850.41
1,3850.25,3851.09,3849.97,3851.09
0,3851.03,3851.31,3850.75,3851.31
0,3851.19,3851.5,3850.53,3850.59
0,3850.63,3850.72,3849.66,3849.81
1,3849.53,3849.59,3848.63,3848.91
0,3849.03,3849.44,3848.78,3849.34
1,3849.59,3850.06,3849.31,3849.31
1,3849.34,3849.84,3848.81,3849.56
1,3849.5,3849.88,3849,3849.69
1,3849.59,3850.31,3849.47,3849.81
1,3849.75,3850.75,3849.75,3850.38
1,3850.41,3851.03,3850.28,3850.66
1,3850.69,3850.81,3850.25,3850.72
1,3850.59,3852.13,3850.59,3851.91
0,3851.94,3852.69,3851.78,3852.53
1,3852.5,3853.47,3852.25,3852.31
0,3852.44,3852.97,3852.22,3852.75
0,3852.91,3853,3852.09,3852.34
0,3852.41,3852.41,3851.22,3851.56
0,3851.5,3851.75,3850.72,3850.81
0,3850.78,3850.78,3850.16,3850.56
1,3850.44,3851.06,3850.38,3850.5
0,3850.47,3851.34,3850.41,3850.94
1,3850.84,3850.97,3850.03,3850.47
0,3850.44,3851.09,3850.38,3851.09
0,3851.06,3851.19,3850.56,3851
0,3851.09,3851.31,3850.78,3850.78
0,3850.69,3851.81,3850,3850
0,3849.97,3850.16,3849.66,3849.69
0,3849.78,3849.84,3848.41,3848.84
0,3848.78,3849,3848.41,3848.81
0,3848.94,3849.09,3848.06,3848.16
0,3848.22,3848.34,3846.94,3847.13
0,3847.16,3847.22,3843.47,3843.63
1,3843.34,3843.34,3842.13,3843.09
1,3842.94,3844.5,3842.94,3844.47
0,3844.53,3844.97,3844.31,3844.5
1,3843.91,3844.31,3842.66,3842.75
1,3842.69,3843.06,3841.53,3843.06
1,3843.16,3843.66,3843,3843.5
1,3843.56,3844.09,3843.31,3843.94
1,3843.97,3844.75,3843.88,3844.59
1,3844.56,3846,3844.56,3846
0,3845.84,3846.44,3845.66,3846.25
1,3846.28,3846.41,3845.91,3845.94
0,3846.09,3847.06,3845.88,3847
0,3846.97,3847.22,3846.16,3846.16
0,3846.09,3846.19,3845.22,3845.47
1,3845.16,3845.5,3844.75,3845.09
1,3844.91,3845.88,3844.59,3845.78
0,3845.84,3846.41,3845.38,3846.41
1,3846.34,3846.5,3845.44,3846.25
1,3846.28,3847.81,3846.28,3847.81
1,3847.75,3848.03,3847.44,3848
0,3848.03,3848.59,3847.78,3848.56
1,3848.5,3848.66,3847.28,3847.72
0,3847.59,3848.94,3847.19,3848.72
0,3848.75,3849.09,3847.94,3847.94
0,3847.78,3848,3847.47,3847.81
0,3847.75,3847.75,3846.66,3846.97
0,3846.88,3847.66,3846.38,3846.66
0,3846.63,3846.84,3846.06,3846.38
1,3846.69,3846.69,3845.66,3845.88
1,3845.97,3846.53,3845.81,3846.03
0,3846.16,3846.53,3845.75,3846.34
1,3846.31,3846.38,3845.75,3845.97
1,3845.84,3846.25,3845.63,3846.06
1,3846.19,3846.53,3846.03,3846.38
0,3846.34,3847.44,3846.16,3847.19
0,3847.22,3847.28,3846.66,3846.66
0,3846.5,3846.78,3846.09,3846.44
0,3846.25,3846.53,3845.28,3845.81
1,3845.78,3845.84,3845.19,3845.22
1,3845.34,3845.84,3845.34,3845.69
0,3845.81,3846.56,3845.56,3846.38
1,3846.31,3846.75,3844.94,3845.38
1,3845.31,3845.94,3845.22,3845.81
1,3845.72,3846.38,3845.72,3846.38
0,3846.31,3847.97,3846.31,3847.97
1,3847.84,3848.13,3847.59,3847.72
1,3847.81,3848.25,3847.47,3847.91
1,3847.63,3848.69,3847.56,3848.53
1,3848.72,3849.72,3848.56,3848.56
1,3848.63,3849.56,3848.5,3849.03
1,3849.13,3849.38,3848.66,3849.16
0,3849.25,3849.94,3849.03,3849.66
0,3849.81,3849.94,3848.88,3848.88
0,3848.66,3848.81,3848,3848.22
0,3848.16,3848.38,3847.5,3848.06
1,3848.13,3848.13,3847.19,3847.34
0,3847.28,3848.09,3847,3847.81
0,3847.84,3847.84,3846.94,3847
0,3846.84,3847.56,3846.59,3846.88
1,3846.5,3847.13,3846.38,3846.56
1,3846.63,3847.5,3846.59,3847.09
